Time [s],Voltage [V]
4.00E-03,-1.0599999
8.00E-03,-1.04
1.20E-02,-1.0599999
1.60E-02,-1.0799999
2.00E-02,-1.0599999
2.40E-02,-1.0599999
2.80E-02,-1.0599999
3.20E-02,-1.0599999
3.60E-02,-1.0599999
4.00E-02,-1.0799999
4.40E-02,-1.04
4.80E-02,-1.0599999
5.20E-02,-1.0599999
5.60E-02,-1.0599999
6.00E-02,-1.0599999
6.40E-02,-1.0599999
6.80E-02,-1.0799999
7.20E-02,-1.0599999
7.60E-02,-1.0599999
8.00E-02,-1.04
8.40E-02,-1.0799999
8.80E-02,-1.0599999
9.20E-02,-1.0599999
9.60E-02,-1.0599999
1.00E-01,-1.0599999
1.04E-01,-1.0799999
1.08E-01,-1.0599999
1.12E-01,-1.0599999
1.16E-01,-1.0599999
1.20E-01,-1.0599999
1.24E-01,-1.0599999
1.28E-01,-1.0599999
1.32E-01,-1.0599999
1.36E-01,-1.0799999
1.40E-01,-1.0599999
1.44E-01,-1.0799999
1.48E-01,-1.0799999
1.52E-01,-1.0599999
1.56E-01,-1.0799999
1.60E-01,-1.0599999
1.64E-01,-1.0599999
1.68E-01,-1.0799999
1.72E-01,-1.0599999
1.76E-01,-1.0799999
1.80E-01,-1.0799999
1.84E-01,-1.0599999
1.88E-01,-1.0799999
1.92E-01,-1.0799999
1.96E-01,-1.0799999
2.00E-01,-1.0599999
2.04E-01,-1.0799999
2.08E-01,-1.0599999
2.12E-01,-1.0599999
2.16E-01,-1.0799999
2.20E-01,-1.0599999
2.24E-01,-1.0799999
2.28E-01,-1.0799999
2.32E-01,-1.0599999
2.36E-01,-1.0799999
2.40E-01,-1.0599999
2.44E-01,-1.0799999
2.48E-01,-1.0599999
2.52E-01,-1.0799999
2.56E-01,-1.0599999
2.60E-01,-1.0799999
2.64E-01,-1.0599999
2.68E-01,-1.04
2.72E-01,-1.0599999
2.76E-01,-1.0599999
2.80E-01,-1.0599999
2.84E-01,-1.0799999
2.88E-01,-1.0599999
2.92E-01,-1.04
2.96E-01,-1.0599999
3.00E-01,-1.0799999
3.04E-01,-1.0799999
3.08E-01,-1.0599999
3.12E-01,-1.04
3.16E-01,-1.04
3.20E-01,-1.02
3.24E-01,-1.04
3.28E-01,-1.04
3.32E-01,-1.02
3.36E-01,-1.02
3.40E-01,-1.02
3.44E-01,-1
3.48E-01,-1
3.52E-01,-9.80E-01
3.56E-01,-1
3.60E-01,-9.80E-01
3.64E-01,-9.80E-01
3.68E-01,-9.60E-01
3.72E-01,-9.60E-01
3.76E-01,-9.60E-01
3.80E-01,-9.20E-01
3.84E-01,-9.20E-01
3.88E-01,-9.00E-01
3.92E-01,-9.20E-01
3.96E-01,-8.80E-01
4.00E-01,-8.80E-01
4.04E-01,-8.60E-01
4.08E-01,-8.60E-01
4.12E-01,-8.20E-01
4.16E-01,-8.20E-01
4.20E-01,-8.20E-01
4.24E-01,-8.00E-01
4.28E-01,-7.80E-01
4.32E-01,-7.60E-01
4.36E-01,-7.60E-01
4.40E-01,-7.60E-01
4.44E-01,-7.40E-01
4.48E-01,-7.20E-01
4.52E-01,-7.00E-01
4.56E-01,-6.80E-01
4.60E-01,-6.60E-01
4.64E-01,-6.40E-01
4.68E-01,-6.40E-01
4.72E-01,-6.00E-01
4.76E-01,-6.00E-01
4.80E-01,-5.80E-01
4.84E-01,-5.60E-01
4.88E-01,-5.40E-01
4.92E-01,-5.40E-01
4.96E-01,-5.00E-01
5.00E-01,-4.80E-01
5.04E-01,-4.80E-01
5.08E-01,-4.40E-01
5.12E-01,-4.20E-01
5.16E-01,-4.20E-01
5.20E-01,-4.00E-01
5.24E-01,-3.60E-01
5.28E-01,-3.60E-01
5.32E-01,-3.40E-01
5.36E-01,-3.20E-01
5.40E-01,-3.20E-01
5.44E-01,-2.80E-01
5.48E-01,-2.60E-01
5.52E-01,-2.40E-01
5.56E-01,-2.20E-01
5.60E-01,-2.00E-01
5.64E-01,-1.80E-01
5.68E-01,-1.60E-01
5.72E-01,-1.40E-01
5.76E-01,-1.20E-01
5.80E-01,-1.00E-01
5.84E-01,-1.00E-01
5.88E-01,-6.00E-02
5.92E-01,-4.00E-02
5.96E-01,-2.00E-02
6.00E-01,0
6.04E-01,4.00E-02
6.08E-01,2.00E-02
6.12E-01,4.00E-02
6.16E-01,6.00E-02
6.20E-01,8.00E-02
6.24E-01,1.20E-01
6.28E-01,1.20E-01
6.32E-01,1.40E-01
6.36E-01,1.40E-01
6.40E-01,1.80E-01
6.44E-01,2.00E-01
6.48E-01,2.00E-01
6.52E-01,2.20E-01
6.56E-01,2.40E-01
6.60E-01,2.60E-01
6.64E-01,2.80E-01
6.68E-01,3.00E-01
6.72E-01,3.00E-01
6.76E-01,3.20E-01
6.80E-01,3.40E-01
6.84E-01,3.40E-01
6.88E-01,3.80E-01
6.92E-01,3.60E-01
6.96E-01,4.00E-01
7.00E-01,4.20E-01
7.04E-01,4.20E-01
7.08E-01,4.40E-01
7.12E-01,4.60E-01
7.16E-01,4.60E-01
7.20E-01,4.80E-01
7.24E-01,5.00E-01
7.28E-01,5.00E-01
7.32E-01,5.20E-01
7.36E-01,5.20E-01
7.40E-01,5.40E-01
7.44E-01,5.60E-01
7.48E-01,5.80E-01
7.52E-01,5.80E-01
7.56E-01,5.80E-01
7.60E-01,6.00E-01
7.64E-01,6.20E-01
7.68E-01,6.00E-01
7.72E-01,6.20E-01
7.76E-01,6.20E-01
7.80E-01,6.40E-01
7.84E-01,6.20E-01
7.88E-01,6.60E-01
7.92E-01,6.60E-01
7.96E-01,6.40E-01
8.00E-01,6.60E-01
8.04E-01,6.60E-01
8.08E-01,6.80E-01
8.12E-01,7.00E-01
8.16E-01,6.80E-01
8.20E-01,6.80E-01
8.24E-01,7.00E-01
8.28E-01,7.00E-01
8.32E-01,7.20E-01
8.36E-01,7.20E-01
8.40E-01,7.20E-01
8.44E-01,7.20E-01
8.48E-01,7.00E-01
8.52E-01,7.40E-01
8.56E-01,7.20E-01
8.60E-01,7.20E-01
8.64E-01,7.20E-01
8.68E-01,7.00E-01
8.72E-01,7.20E-01
8.76E-01,7.20E-01
8.80E-01,7.20E-01
8.84E-01,7.20E-01
8.88E-01,7.20E-01
8.92E-01,7.40E-01
8.96E-01,7.20E-01
9.00E-01,7.20E-01
9.04E-01,7.40E-01
9.08E-01,7.20E-01
9.12E-01,7.00E-01
9.16E-01,7.00E-01
9.20E-01,6.80E-01
9.24E-01,6.80E-01
9.28E-01,6.80E-01
9.32E-01,6.80E-01
9.36E-01,6.80E-01
9.40E-01,6.80E-01
9.44E-01,6.60E-01
9.48E-01,6.60E-01
9.52E-01,6.40E-01
9.56E-01,6.40E-01
9.60E-01,6.40E-01
9.64E-01,6.20E-01
9.68E-01,6.20E-01
9.72E-01,6.00E-01
9.76E-01,6.20E-01
9.80E-01,6.20E-01
9.84E-01,6.20E-01
9.88E-01,6.00E-01
9.92E-01,6.00E-01
9.96E-01,5.60E-01
1,5.60E-01
1.0040001,5.40E-01
1.008,5.40E-01
1.0120001,5.20E-01
1.016,5.00E-01
1.0200001,5.00E-01
1.024,4.80E-01
1.028,4.80E-01
1.0320001,4.60E-01
1.036,4.60E-01
1.0400001,4.40E-01
1.044,4.40E-01
1.0480001,4.20E-01
1.052,4.00E-01
1.056,4.20E-01
1.0600001,4.00E-01
1.064,3.60E-01
1.0680001,3.60E-01
1.072,3.40E-01
1.0760001,3.20E-01
1.08,3.20E-01
1.0840001,3.20E-01
1.0880001,3.20E-01
1.092,2.80E-01
1.0960001,2.80E-01
1.1,2.60E-01
1.1040001,2.40E-01
1.108,2.40E-01
1.1120001,2.20E-01
1.1160001,2.00E-01
1.12,1.80E-01
1.1240001,1.80E-01
1.128,1.80E-01
1.1320001,1.40E-01
1.136,1.40E-01
1.1400001,1.40E-01
1.1440001,1.20E-01
1.148,8.00E-02
1.1520001,8.00E-02
1.156,8.00E-02
1.1600001,6.00E-02
1.164,4.00E-02
1.1680001,2.00E-02
1.1720001,0
1.176,0
1.1800001,-2.00E-02
1.184,0
1.1880001,-4.00E-02
1.192,-4.00E-02
1.1960001,-8.00E-02
1.2,-6.00E-02
1.2040001,-8.00E-02
1.2080001,-1.20E-01
1.212,-1.00E-01
1.2160001,-1.40E-01
1.22,-1.40E-01
1.2240001,-1.40E-01
1.228,-1.60E-01
1.2320001,-2.00E-01
1.2360001,-2.00E-01
1.24,-2.00E-01
1.2440001,-2.20E-01
1.248,-2.20E-01
1.2520001,-2.40E-01
1.256,-2.40E-01
1.2600001,-2.60E-01
1.2640001,-2.80E-01
1.268,-2.80E-01
1.2720001,-3.00E-01
1.276,-3.00E-01
1.2800001,-2.80E-01
1.284,-3.20E-01
1.2880001,-3.60E-01
1.2920001,-3.60E-01
1.296,-3.60E-01
1.3000001,-3.80E-01
1.304,-3.80E-01
1.3080001,-3.80E-01
1.312,-4.00E-01
1.3160001,-4.00E-01
1.3200001,-4.00E-01
1.3240001,-4.20E-01
1.3280001,-4.00E-01
1.332,-4.20E-01
1.3360001,-4.40E-01
1.34,-4.40E-01
1.3440001,-4.40E-01
1.348,-4.60E-01
1.3520001,-4.60E-01
1.3560001,-4.60E-01
1.36,-4.60E-01
1.3640001,-4.80E-01
1.368,-4.80E-01
1.3720001,-5.00E-01
1.376,-4.80E-01
1.3800001,-4.80E-01
1.3840001,-5.00E-01
1.388,-5.00E-01
1.3920001,-5.00E-01
1.396,-5.20E-01
1.4000001,-5.20E-01
1.404,-5.20E-01
1.4080001,-5.40E-01
1.4120001,-5.20E-01
1.416,-5.20E-01
1.4200001,-5.20E-01
1.424,-5.40E-01
1.4280001,-5.20E-01
1.432,-5.40E-01
1.4360001,-5.40E-01
1.4400001,-5.40E-01
1.4440001,-5.60E-01
1.4480001,-5.40E-01
1.452,-5.60E-01
1.4560001,-5.60E-01
1.46,-5.40E-01
1.4640001,-5.40E-01
1.4680001,-5.40E-01
1.4720001,-5.40E-01
1.4760001,-5.40E-01
1.48,-5.20E-01
1.4840001,-5.20E-01
1.488,-5.40E-01
1.4920001,-5.20E-01
1.4960001,-5.20E-01
1.5000001,-5.40E-01
1.5040001,-5.20E-01
1.508,-5.20E-01
1.5120001,-5.20E-01
1.516,-5.00E-01
1.5200001,-5.20E-01
1.524,-5.00E-01
1.5280001,-5.00E-01
1.5320001,-4.80E-01
1.536,-4.80E-01
1.5400001,-5.00E-01
1.544,-5.00E-01
1.5480001,-4.80E-01
1.552,-4.80E-01
1.5560001,-4.60E-01
1.5600001,-4.60E-01
1.5640001,-4.60E-01
1.5680001,-4.60E-01
1.572,-4.40E-01
1.5760001,-4.00E-01
1.58,-4.20E-01
1.5840001,-4.20E-01
1.5880001,-4.20E-01
1.5920001,-4.20E-01
1.5960001,-4.20E-01
1.6,-4.00E-01
1.6040001,-3.80E-01
1.608,-3.80E-01
1.6120001,-3.60E-01
1.6160001,-3.60E-01
1.6200001,-3.60E-01
1.6240001,-3.40E-01
1.628,-3.60E-01
1.6320001,-3.40E-01
1.636,-3.40E-01
1.6400001,-3.20E-01
1.6440001,-3.00E-01
1.6480001,-3.00E-01
1.6520001,-2.80E-01
1.6560001,-3.00E-01
1.6600001,-2.60E-01
1.664,-2.60E-01
1.6680001,-2.40E-01
1.6720001,-2.60E-01
1.6760001,-2.40E-01
1.6800001,-2.20E-01
1.6840001,-2.00E-01
1.6880001,-2.00E-01
1.692,-2.00E-01
1.6960001,-1.80E-01
1.7,-2.00E-01
1.7040001,-1.60E-01
1.7080001,-1.60E-01
1.7120001,-1.40E-01
1.7160001,-1.20E-01
1.72,-1.20E-01
1.7240001,-1.00E-01
1.728,-1.20E-01
1.7320001,-1.00E-01
1.7360001,-8.00E-02
1.7400001,-6.00E-02
1.7440001,-6.00E-02
1.748,-4.00E-02
1.7520001,-4.00E-02
1.756,-2.00E-02
1.7600001,-2.00E-02
1.7640001,-2.00E-02
1.7680001,0
1.7720001,0
1.7760001,2.00E-02
1.7800001,2.00E-02
1.784,2.00E-02
1.7880001,2.00E-02
1.7920001,4.00E-02
1.7960001,4.00E-02
1.8000001,6.00E-02
1.8040001,8.00E-02
1.8080001,1.00E-01
1.812,1.00E-01
1.8160001,1.20E-01
1.8200001,1.20E-01
1.8240001,1.00E-01
1.8280001,1.40E-01
1.8320001,1.40E-01
1.8360001,1.40E-01
1.84,1.40E-01
1.8440001,1.60E-01
1.848,1.80E-01
1.8520001,1.80E-01
1.8560001,1.80E-01
1.8600001,2.00E-01
1.8640001,2.00E-01
1.868,2.00E-01
1.8720001,2.00E-01
1.876,2.20E-01
1.8800001,2.40E-01
1.8840001,2.40E-01
1.8880001,2.40E-01
1.8920001,2.40E-01
1.8960001,2.60E-01
1.9000001,2.60E-01
1.904,2.80E-01
1.9080001,2.40E-01
1.9120001,2.80E-01
1.9160001,2.80E-01
1.9200001,3.00E-01
1.9240001,3.00E-01
1.9280001,3.00E-01
1.932,3.20E-01
1.9360001,3.20E-01
1.9400001,3.20E-01
1.9440001,3.20E-01
1.9480001,3.20E-01
1.9520001,3.20E-01
1.9560001,3.40E-01
1.96,3.60E-01
1.9640001,3.40E-01
1.9680001,3.40E-01
1.9720001,3.20E-01
1.9760001,3.40E-01
1.9800001,3.40E-01
1.9840001,3.60E-01
1.988,3.60E-01
1.9920001,3.60E-01
1.9960001,3.60E-01
2,3.40E-01
2.0040002,3.80E-01
2.0080001,3.40E-01
2.0120001,3.40E-01
2.016,3.60E-01
2.02,3.60E-01
2.0240002,3.60E-01
2.0280001,3.60E-01
2.0320001,3.40E-01
2.036,3.40E-01
2.0400002,3.60E-01
2.0440001,3.60E-01
2.0480001,3.60E-01
2.052,3.80E-01
2.056,3.40E-01
2.0600002,3.60E-01
2.0640001,3.60E-01
2.0680001,3.60E-01
2.072,3.60E-01
2.0760002,3.60E-01
2.0800002,3.60E-01
2.0840001,3.40E-01
2.0880001,3.60E-01
2.092,3.60E-01
2.0960002,3.40E-01
2.1000001,3.40E-01
2.1040001,3.40E-01
2.108,3.40E-01
2.112,3.20E-01
2.1160002,3.20E-01
2.1200001,3.20E-01
2.1240001,3.20E-01
2.128,3.40E-01
2.1320002,3.20E-01
2.1360002,3.20E-01
2.1400001,3.00E-01
2.1440001,3.00E-01
2.148,2.80E-01
2.1520002,3.00E-01
2.1560001,2.80E-01
2.1600001,2.80E-01
2.164,2.60E-01
2.1680002,2.80E-01
2.1720002,2.80E-01
2.1760001,2.80E-01
2.1800001,2.60E-01
2.184,2.40E-01
2.1880002,2.40E-01
2.1920002,2.60E-01
2.1960001,2.20E-01
2.2,2.40E-01
2.204,2.20E-01
2.2080002,2.20E-01
2.2120001,2.20E-01
2.2160001,2.00E-01
2.22,2.00E-01
2.2240002,1.80E-01
2.2280002,2.00E-01
2.2320001,1.80E-01
2.2360001,1.60E-01
2.24,1.60E-01
2.2440002,1.80E-01
2.2480001,1.60E-01
2.2520001,1.40E-01
2.256,1.60E-01
2.26,1.00E-01
2.2640002,1.00E-01
2.2680001,1.20E-01
2.2720001,8.00E-02
2.276,1.00E-01
2.2800002,1.00E-01
2.2840002,8.00E-02
2.2880001,1.00E-01
2.2920001,8.00E-02
2.296,1.00E-01
2.3000002,6.00E-02
2.3040001,6.00E-02
2.3080001,6.00E-02
2.312,6.00E-02
2.3160002,2.00E-02
2.3200002,2.00E-02
2.3240001,2.00E-02
2.3280001,2.00E-02
2.332,2.00E-02
2.3360002,2.00E-02
2.3400002,0
2.3440001,0
2.348,-2.00E-02
2.352,-2.00E-02
2.3560002,-4.00E-02
2.3600001,-4.00E-02
2.3640001,-4.00E-02
2.368,-4.00E-02
2.3720002,-4.00E-02
2.3760002,-8.00E-02
2.3800001,-8.00E-02
2.3840001,-8.00E-02
2.388,-8.00E-02
2.3920002,-1.00E-01
2.3960001,-8.00E-02
2.4000001,-1.20E-01
2.404,-1.00E-01
2.4080002,-1.20E-01
2.4120002,-1.20E-01
2.4160001,-1.20E-01
2.4200001,-1.20E-01
2.424,-1.20E-01
2.4280002,-1.40E-01
2.4320002,-1.20E-01
2.4360001,-1.40E-01
2.4400001,-1.60E-01
2.444,-1.60E-01
2.4480002,-1.60E-01
2.4520001,-1.60E-01
2.4560001,-1.80E-01
2.46,-2.00E-01
2.4640002,-2.00E-01
2.4680002,-2.00E-01
2.4720001,-2.00E-01
2.4760001,-2.00E-01
2.48,-2.00E-01
2.4840002,-2.00E-01
2.4880002,-2.20E-01
2.4920001,-2.20E-01
2.4960001,-2.40E-01
2.5,-2.20E-01
2.5040002,-2.20E-01
2.5080001,-2.20E-01
2.5120001,-2.20E-01
2.516,-2.60E-01
2.5200002,-2.60E-01
2.5240002,-2.40E-01
2.5280001,-2.60E-01
2.5320001,-2.60E-01
2.536,-2.40E-01
2.5400002,-2.40E-01
2.5440001,-2.80E-01
2.5480001,-2.60E-01
2.552,-2.80E-01
2.5560002,-2.80E-01
2.5600002,-2.80E-01
2.5640001,-2.80E-01
2.5680001,-2.80E-01
2.572,-2.80E-01
2.5760002,-2.60E-01
2.5800002,-2.80E-01
2.5840001,-2.60E-01
2.5880001,-2.80E-01
2.592,-2.60E-01
2.5960002,-2.80E-01
2.6000001,-3.00E-01
2.6040001,-2.80E-01
2.608,-3.00E-01
2.6120002,-3.00E-01
2.6160002,-2.80E-01
2.6200001,-3.00E-01
2.6240001,-2.80E-01
2.628,-2.80E-01
2.6320002,-2.80E-01
2.6360002,-2.80E-01
2.6400001,-2.60E-01
2.6440001,-2.80E-01
2.6480002,-2.80E-01
2.6520002,-2.80E-01
2.6560001,-3.00E-01
2.6600001,-2.80E-01
2.664,-2.80E-01
2.6680002,-3.00E-01
2.6720002,-2.60E-01
2.6760001,-2.60E-01
2.6800001,-2.80E-01
2.684,-2.80E-01
2.6880002,-2.80E-01
2.6920002,-2.60E-01
2.6960001,-2.60E-01
2.7,-2.80E-01
2.7040002,-2.60E-01
2.7080002,-2.60E-01
2.7120001,-2.40E-01
2.7160001,-2.60E-01
2.72000003,-2.40E-01
2.72400022,-2.40E-01
2.72800016,-2.40E-01
2.73200011,-2.40E-01
2.73600006,-2.40E-01
2.74000025,-2.40E-01
2.7440002,-2.20E-01
2.74800014,-2.20E-01
2.75200009,-2.40E-01
2.75600004,-2.20E-01
2.76000023,-2.20E-01
2.76400018,-2.20E-01
2.76800013,-1.80E-01
2.77200007,-2.00E-01
2.77600002,-2.00E-01
2.78000021,-1.80E-01
2.78400016,-1.80E-01
2.78800011,-2.00E-01
2.79200006,-1.80E-01
2.79600024,-1.80E-01
2.80000019,-1.80E-01
2.80400014,-1.60E-01
2.80800009,-1.60E-01
2.81200004,-1.60E-01
2.81600022,-1.60E-01
2.82000017,-1.40E-01
2.82400012,-1.40E-01
2.82800007,-1.20E-01
2.83200002,-1.40E-01
2.8360002,-1.20E-01
2.84000015,-1.20E-01
2.8440001,-1.20E-01
2.84800005,-1.20E-01
2.85200024,-1.20E-01
2.85600019,-1.00E-01
2.86000013,-1.00E-01
2.86400008,-1.00E-01
2.86800003,-1.00E-01
2.87200022,-8.00E-02
2.87600017,-6.00E-02
2.88000011,-8.00E-02
2.88400006,-8.00E-02
2.88800025,-6.00E-02
2.8920002,-6.00E-02
2.89600015,-6.00E-02
2.9000001,-4.00E-02
2.90400004,-4.00E-02
2.90800023,-4.00E-02
2.91200018,-2.00E-02
2.91600013,-2.00E-02
2.92000008,-2.00E-02
2.92400002,-2.00E-02
2.92800021,0
2.93200016,-2.00E-02
2.93600011,0
2.94000006,0
2.94400024,0
2.94800019,2.00E-02
2.95200014,2.00E-02
2.95600009,2.00E-02
2.96000004,2.00E-02
2.96400023,4.00E-02
2.96800017,2.00E-02
2.97200012,4.00E-02
2.97600007,2.00E-02
2.98000026,4.00E-02
2.98400021,6.00E-02
2.98800015,4.00E-02
2.9920001,6.00E-02
2.99600005,6.00E-02
3.00000024,6.00E-02
3.00400019,8.00E-02
3.00800014,8.00E-02
3.01200008,8.00E-02
3.01600003,1.00E-01
3.02000022,8.00E-02
3.02400017,8.00E-02
3.02800012,8.00E-02
3.03200006,8.00E-02
3.03600025,1.00E-01
3.0400002,1.00E-01
3.04400015,1.00E-01
3.0480001,1.00E-01
3.05200005,1.20E-01
3.05600023,1.00E-01
3.06000018,1.20E-01
3.06400013,1.20E-01
3.06800008,1.20E-01
3.07200003,1.20E-01
3.07600021,1.40E-01
3.08000016,1.40E-01
3.08400011,1.40E-01
3.08800006,1.40E-01
3.09200025,1.40E-01
3.09600019,1.60E-01
3.10000014,1.40E-01
3.10400009,1.60E-01
3.10800004,1.60E-01
3.11200023,1.60E-01
3.11600018,1.60E-01
3.12000012,1.40E-01
3.12400007,1.60E-01
3.12800026,1.40E-01
3.13200021,1.60E-01
3.13600016,1.60E-01
3.1400001,1.60E-01
3.14400005,1.80E-01
3.14800024,1.60E-01
3.15200019,1.60E-01
3.15600014,1.40E-01
3.16000009,1.60E-01
3.16400003,1.60E-01
3.16800022,1.60E-01
3.17200017,1.60E-01
3.17600012,1.60E-01
3.18000007,1.80E-01
3.18400025,1.60E-01
3.1880002,1.80E-01
3.19200015,1.60E-01
3.1960001,1.80E-01
3.20000005,1.80E-01
3.20400023,1.80E-01
3.20800018,2.00E-01
3.21200013,1.80E-01
3.21600008,1.80E-01
3.22000027,1.60E-01
3.22400022,1.80E-01
3.22800016,1.60E-01
3.23200011,1.60E-01
3.23600006,1.60E-01
3.24000025,1.60E-01
3.2440002,1.80E-01
3.24800014,1.80E-01
3.25200009,1.60E-01
3.25600004,1.60E-01
3.26000023,1.60E-01
3.26400018,1.60E-01
3.26800013,1.60E-01
3.27200007,1.60E-01
3.27600026,1.60E-01
3.28000021,1.60E-01
3.28400016,1.60E-01
3.28800011,1.60E-01
3.29200006,1.60E-01
3.29600024,1.60E-01
3.30000019,1.60E-01
3.30400014,1.60E-01
3.30800009,1.40E-01
3.31200027,1.40E-01
3.31600022,1.40E-01
3.32000017,1.40E-01
3.32400012,1.40E-01
3.32800007,1.20E-01
3.33200026,1.40E-01
3.3360002,1.20E-01
3.34000015,1.20E-01
3.3440001,1.20E-01
3.34800005,1.20E-01
3.35200024,1.40E-01
3.35600019,1.00E-01
3.36000013,1.00E-01
3.36400008,1.20E-01
3.36800027,1.00E-01
3.37200022,1.20E-01
3.37600017,8.00E-02
3.38000011,1.00E-01
3.38400006,8.00E-02
3.38800025,8.00E-02
3.3920002,8.00E-02
3.39600015,8.00E-02
3.4000001,8.00E-02
3.40400004,1.00E-01
3.40800023,8.00E-02
3.41200018,8.00E-02
3.41600013,6.00E-02
3.42000008,6.00E-02
3.42400026,6.00E-02
3.42800021,6.00E-02
3.43200016,4.00E-02
3.43600011,6.00E-02
3.44000006,4.00E-02
3.44400024,4.00E-02
3.44800019,2.00E-02
3.45200014,2.00E-02
3.45600009,4.00E-02
3.46000028,2.00E-02
3.46400023,2.00E-02
3.46800017,2.00E-02
3.47200012,2.00E-02
3.47600007,2.00E-02
3.48000026,2.00E-02
3.48400021,2.00E-02
3.48800015,2.00E-02
3.4920001,0
3.49600005,2.00E-02
3.50000024,-2.00E-02
3.50400019,0
3.50800014,0
3.51200008,0
3.51600027,-2.00E-02
3.52000022,-2.00E-02
3.52400017,-2.00E-02
3.52800012,-4.00E-02
3.53200006,-4.00E-02
3.53600025,-2.00E-02
3.5400002,-4.00E-02
3.54400015,-2.00E-02
3.5480001,-6.00E-02
3.55200028,-6.00E-02
3.55600023,-6.00E-02
3.56000018,-4.00E-02
3.56400013,-6.00E-02
3.56800008,-6.00E-02
3.57200027,-6.00E-02
3.57600021,-6.00E-02
3.58000016,-6.00E-02
3.58400011,-6.00E-02
3.58800006,-6.00E-02
3.59200025,-8.00E-02
3.59600019,-6.00E-02
3.60000014,-8.00E-02
3.60400009,-8.00E-02
3.60800028,-8.00E-02
3.61200023,-1.00E-01
3.61600018,-8.00E-02
3.62000012,-1.00E-01
3.62400007,-1.00E-01
3.62800026,-1.00E-01
3.63200021,-8.00E-02
3.63600016,-1.00E-01
3.6400001,-1.00E-01
3.64400029,-1.00E-01
3.64800024,-1.00E-01
3.65200019,-1.20E-01
3.65600014,-1.00E-01
3.66000009,-1.00E-01
3.66400027,-1.20E-01
3.66800022,-1.20E-01
3.67200017,-1.20E-01
3.67600012,-1.20E-01
3.68000007,-1.40E-01
3.68400025,-1.20E-01
3.6880002,-1.40E-01
3.69200015,-1.40E-01
3.6960001,-1.20E-01
3.70000029,-1.40E-01
3.70400023,-1.40E-01
3.70800018,-1.40E-01
3.71200013,-1.40E-01
3.71600008,-1.40E-01
3.72000027,-1.40E-01
3.72400022,-1.40E-01
3.72800016,-1.40E-01
3.73200011,-1.40E-01
3.73600006,-1.60E-01
3.74000025,-1.20E-01
3.7440002,-1.40E-01
3.74800014,-1.20E-01
3.75200009,-1.60E-01
3.75600028,-1.60E-01
3.76000023,-1.60E-01
3.76400018,-1.40E-01
3.76800013,-1.60E-01
3.77200007,-1.40E-01
3.77600026,-1.40E-01
3.78000021,-1.40E-01
3.78400016,-1.20E-01
3.78800011,-1.80E-01
3.79200029,-1.40E-01
3.79600024,-1.60E-01
3.80000019,-1.40E-01
3.80400014,-1.40E-01
3.80800009,-1.60E-01
3.81200027,-1.60E-01
3.81600022,-1.40E-01
3.82000017,-1.60E-01
3.82400012,-1.40E-01
3.82800007,-1.20E-01
3.83200026,-1.40E-01
3.8360002,-1.40E-01
3.84000015,-1.60E-01
3.8440001,-1.40E-01
3.84800029,-1.20E-01
3.85200024,-1.40E-01
3.85600019,-1.40E-01
3.86000013,-1.40E-01
3.86400008,-1.40E-01
3.86800027,-1.40E-01
3.87200022,-1.40E-01
3.87600017,-1.20E-01
3.88000011,-1.40E-01
3.8840003,-1.20E-01
3.88800025,-1.40E-01
3.8920002,-1.20E-01
3.89600015,-1.20E-01
3.9000001,-1.20E-01
3.90400028,-1.20E-01
3.90800023,-1.40E-01
3.91200018,-1.20E-01
3.91600013,-1.20E-01
3.92000008,-1.00E-01
3.92400026,-1.00E-01
3.92800021,-1.20E-01
3.93200016,-1.00E-01
3.93600011,-1.00E-01
3.9400003,-1.00E-01
3.94400024,-1.00E-01
3.94800019,-1.00E-01
3.95200014,-8.00E-02
3.95600009,-1.20E-01
3.96000028,-1.00E-01
3.96400023,-8.00E-02
3.96800017,-8.00E-02
3.97200012,-1.00E-01
3.97600007,-8.00E-02
3.98000026,-6.00E-02
3.98400021,-8.00E-02
3.98800015,-8.00E-02
3.9920001,-6.00E-02
3.99600029,-8.00E-02
4,-6.00E-02
4.00400019,-8.00E-02
4.00800037,-6.00E-02
4.01200008,-6.00E-02
4.01600027,-6.00E-02
4.01999998,-6.00E-02
4.02400017,-4.00E-02
4.02800035,-4.00E-02
4.03200006,-4.00E-02
4.03600025,-6.00E-02
4.03999996,-4.00E-02
4.04400015,-6.00E-02
4.04800034,-2.00E-02
4.05200005,-6.00E-02
4.05600023,-4.00E-02
4.06000042,-2.00E-02
4.06400013,-4.00E-02
4.06800032,-4.00E-02
4.07200003,-2.00E-02
4.07600021,-2.00E-02
4.0800004,-2.00E-02
4.08400011,-2.00E-02
4.0880003,0
4.09200001,-2.00E-02
4.09600019,0
4.10000038,0
4.10400009,0
4.10800028,0
4.11199999,0
4.11600018,0
4.12000036,0
4.12400007,2.00E-02
4.12800026,2.00E-02
4.13199997,2.00E-02
4.13600016,2.00E-02
4.14000034,0
4.14400005,2.00E-02
4.14800024,2.00E-02
4.15200043,2.00E-02
4.15600014,2.00E-02
4.16000032,2.00E-02
4.16400003,2.00E-02
4.16800022,4.00E-02
4.17200041,4.00E-02
4.17600012,2.00E-02
4.18000031,2.00E-02
4.18400002,4.00E-02
4.1880002,4.00E-02
4.19200039,4.00E-02
4.1960001,2.00E-02
4.20000029,4.00E-02
4.204,4.00E-02
