Time [s],Voltage [V]
7.556000233,-6.00E-02
7.56000042,-6.00E-02
7.56400013,-4.00E-02
7.568000317,-4.00E-02
7.572000504,-6.00E-02
7.576000214,-6.00E-02
7.580000401,-4.00E-02
7.584000587,-6.00E-02
7.588000298,-6.00E-02
7.592000484,-8.00E-02
7.596000195,-6.00E-02
7.600000381,-8.00E-02
7.604000568,-8.00E-02
7.608000278,-8.00E-02
7.612000465,-8.00E-02
7.616000175,-6.00E-02
7.620000362,-8.00E-02
7.624000549,-1.00E-01
7.628000259,-1.00E-01
7.632000446,-1.00E-01
7.636000156,-1.00E-01
7.640000343,-1.00E-01
7.64400053,-1.00E-01
7.64800024,-8.00E-02
7.652000427,-8.00E-02
7.656000137,-1.00E-01
7.660000324,-1.00E-01
7.664000511,-1.00E-01
7.668000221,-1.00E-01
7.672000408,-8.00E-02
7.676000595,-1.20E-01
7.680000305,-1.20E-01
7.684000492,-1.00E-01
7.688000202,-1.20E-01
7.692000389,-1.20E-01
7.696000576,-1.20E-01
7.700000286,-1.20E-01
7.704000473,-1.20E-01
7.708000183,-1.00E-01
7.71200037,-1.20E-01
7.716000557,-1.20E-01
7.720000267,-1.20E-01
7.724000454,-1.20E-01
7.728000164,-1.20E-01
7.732000351,-1.00E-01
7.736000538,-1.20E-01
7.740000248,-1.20E-01
7.744000435,-1.40E-01
7.748000145,-1.20E-01
7.752000332,-1.20E-01
7.756000519,-1.20E-01
7.760000229,-1.00E-01
7.764000416,-1.20E-01
7.768000603,-1.20E-01
7.772000313,-1.20E-01
7.7760005,-1.20E-01
7.78000021,-1.20E-01
7.784000397,-1.20E-01
7.788000584,-1.00E-01
7.792000294,-1.20E-01
7.796000481,-1.20E-01
7.800000191,-1.20E-01
7.804000378,-1.20E-01
7.808000565,-1.20E-01
7.812000275,-1.20E-01
7.816000462,-1.20E-01
7.820000172,-1.20E-01
7.824000359,-1.20E-01
7.828000546,-1.00E-01
7.832000256,-1.00E-01
7.836000443,-1.20E-01
7.840000153,-1.00E-01
7.84400034,-1.20E-01
7.848000526,-1.20E-01
7.852000237,-1.00E-01
7.856000423,-1.20E-01
7.86000061,-1.00E-01
7.86400032,-1.20E-01
7.868000507,-1.00E-01
7.872000217,-8.00E-02
7.876000404,-1.00E-01
7.880000591,-1.00E-01
7.884000301,-1.00E-01
7.888000488,-1.00E-01
7.892000198,-1.00E-01
7.896000385,-1.00E-01
7.900000572,-1.00E-01
7.904000282,-1.00E-01
7.908000469,-1.00E-01
7.912000179,-1.00E-01
7.916000366,-1.00E-01
7.920000553,-1.00E-01
7.924000263,-8.00E-02
7.92800045,-1.00E-01
7.93200016,-8.00E-02
7.936000347,-8.00E-02
7.940000534,-8.00E-02
7.944000244,-8.00E-02
7.948000431,-6.00E-02
7.952000141,-8.00E-02
7.956000328,-8.00E-02
7.960000515,-6.00E-02
7.964000225,-6.00E-02
7.968000412,-6.00E-02
7.972000599,-6.00E-02
7.976000309,-6.00E-02
7.980000496,-6.00E-02
7.984000206,-6.00E-02
7.988000393,-6.00E-02
7.99200058,-6.00E-02
7.99600029,-8.00E-02
8,-8.00E-02
8.004000664,-4.00E-02
8.008000374,-6.00E-02
8.012000084,-4.00E-02
8.016000748,-4.00E-02
8.020000458,-4.00E-02
8.024000168,-2.00E-02
8.028000832,-4.00E-02
8.032000542,-6.00E-02
8.036000252,-2.00E-02
8.039999962,-2.00E-02
8.044000626,-4.00E-02
8.048000336,-2.00E-02
8.052000046,-4.00E-02
8.05600071,-2.00E-02
8.06000042,0
8.06400013,-2.00E-02
8.068000793,-2.00E-02
8.072000504,0
8.076000214,0
8.079999924,-2.00E-02
8.084000587,0
8.088000298,0
8.092000008,0
8.096000671,0
8.100000381,-2.00E-02
8.104000092,0
8.108000755,2.00E-02
8.112000465,0
8.116000175,2.00E-02
8.120000839,0
8.124000549,0
8.128000259,2.00E-02
8.131999969,2.00E-02
8.136000633,2.00E-02
8.140000343,2.00E-02
8.144000053,2.00E-02
8.148000717,2.00E-02
8.152000427,4.00E-02
8.156000137,2.00E-02
8.160000801,2.00E-02
8.164000511,2.00E-02
8.168000221,2.00E-02
8.171999931,4.00E-02
8.176000595,4.00E-02
8.180000305,4.00E-02
8.184000015,4.00E-02
8.188000679,2.00E-02
8.192000389,4.00E-02
8.196000099,4.00E-02
8.200000763,4.00E-02
8.204000473,4.00E-02
8.208000183,2.00E-02
8.212000847,4.00E-02
8.216000557,4.00E-02
8.220000267,6.00E-02
8.223999977,6.00E-02
8.228000641,6.00E-02
8.232000351,6.00E-02
8.236000061,4.00E-02
8.240000725,4.00E-02
8.244000435,4.00E-02
8.248000145,4.00E-02
8.252000809,6.00E-02
8.256000519,6.00E-02
8.260000229,6.00E-02
8.263999939,8.00E-02
8.268000603,8.00E-02
8.272000313,6.00E-02
8.276000023,1.00E-01
8.280000687,6.00E-02
8.284000397,8.00E-02
8.288000107,4.00E-02
8.292000771,8.00E-02
8.296000481,6.00E-02
8.300000191,6.00E-02
8.304000854,6.00E-02
8.308000565,6.00E-02
8.312000275,8.00E-02
8.315999985,6.00E-02
8.320000648,8.00E-02
8.324000359,8.00E-02
8.328000069,4.00E-02
8.332000732,8.00E-02
8.336000443,8.00E-02
8.340000153,8.00E-02
8.344000816,8.00E-02
8.348000526,8.00E-02
8.352000237,6.00E-02
8.355999947,8.00E-02
8.36000061,8.00E-02
8.36400032,6.00E-02
8.368000031,8.00E-02
8.372000694,8.00E-02
8.376000404,8.00E-02
8.380000114,8.00E-02
8.384000778,8.00E-02
8.388000488,6.00E-02
8.392000198,8.00E-02
8.396000862,6.00E-02
8.400000572,8.00E-02
8.404000282,8.00E-02
8.407999992,6.00E-02
8.412000656,6.00E-02
8.416000366,8.00E-02
8.420000076,6.00E-02
8.42400074,6.00E-02
8.42800045,4.00E-02
8.43200016,8.00E-02
8.436000824,6.00E-02
8.440000534,6.00E-02
8.444000244,8.00E-02
8.447999954,6.00E-02
8.452000618,8.00E-02
8.456000328,6.00E-02
8.460000038,6.00E-02
8.464000702,6.00E-02
8.468000412,6.00E-02
8.472000122,6.00E-02
8.476000786,4.00E-02
8.480000496,6.00E-02
8.484000206,6.00E-02
8.48800087,6.00E-02
8.49200058,6.00E-02
8.49600029,6.00E-02
8.5,4.00E-02
8.504000664,6.00E-02
8.508000374,6.00E-02
8.512000084,4.00E-02
8.516000748,4.00E-02
8.520000458,4.00E-02
8.524000168,4.00E-02
8.528000832,4.00E-02
8.532000542,4.00E-02
8.536000252,4.00E-02
8.539999962,2.00E-02
8.544000626,2.00E-02
8.548000336,2.00E-02
8.552000046,4.00E-02
8.55600071,2.00E-02
8.56000042,2.00E-02
8.56400013,2.00E-02
8.568000793,2.00E-02
8.572000504,2.00E-02
8.576000214,2.00E-02
8.580000877,2.00E-02
8.584000587,0
8.588000298,2.00E-02
8.592000008,2.00E-02
8.596000671,0
8.600000381,2.00E-02
8.604000092,0
8.608000755,2.00E-02
8.612000465,0
8.616000175,0
8.620000839,-2.00E-02
8.624000549,2.00E-02
8.628000259,0
8.631999969,-2.00E-02
8.636000633,0
8.640000343,0
8.644000053,0
8.648000717,-2.00E-02
8.652000427,0
8.656000137,-2.00E-02
8.660000801,-2.00E-02
8.664000511,-4.00E-02
8.668000221,-2.00E-02
8.672000885,-2.00E-02
8.676000595,-4.00E-02
8.680000305,-4.00E-02
8.684000015,-2.00E-02
8.688000679,-2.00E-02
8.692000389,-2.00E-02
8.696000099,-4.00E-02
8.700000763,-2.00E-02
8.704000473,-4.00E-02
8.708000183,-2.00E-02
8.712000847,-4.00E-02
8.716000557,-4.00E-02
8.720000267,-2.00E-02
8.723999977,-4.00E-02
8.728000641,-6.00E-02
8.732000351,-2.00E-02
8.736000061,-4.00E-02
8.740000725,-6.00E-02
8.744000435,-4.00E-02
8.748000145,-6.00E-02
8.752000809,-6.00E-02
8.756000519,-6.00E-02
8.760000229,-6.00E-02
8.764000893,-6.00E-02
8.768000603,-4.00E-02
8.772000313,-6.00E-02
8.776000023,-6.00E-02
8.780000687,-8.00E-02
8.784000397,-6.00E-02
8.788000107,-8.00E-02
8.792000771,-6.00E-02
8.796000481,-6.00E-02
8.800000191,-6.00E-02
8.804000854,-8.00E-02
8.808000565,-8.00E-02
8.812000275,-6.00E-02
8.815999985,-6.00E-02
8.820000648,-8.00E-02
8.824000359,-8.00E-02
8.828000069,-8.00E-02
8.832000732,-8.00E-02
8.836000443,-8.00E-02
8.840000153,-8.00E-02
8.844000816,-6.00E-02
8.848000526,-8.00E-02
8.852000237,-6.00E-02
8.855999947,-1.00E-01
8.86000061,-8.00E-02
8.86400032,-6.00E-02
8.868000031,-1.00E-01
8.872000694,-6.00E-02
8.876000404,-8.00E-02
8.880000114,-1.00E-01
8.884000778,-8.00E-02
8.888000488,-8.00E-02
8.892000198,-8.00E-02
8.896000862,-8.00E-02
8.900000572,-8.00E-02
8.904000282,-8.00E-02
8.907999992,-8.00E-02
8.912000656,-1.00E-01
8.916000366,-1.00E-01
8.920000076,-8.00E-02
8.92400074,-1.00E-01
8.92800045,-8.00E-02
8.93200016,-1.00E-01
8.936000824,-8.00E-02
8.940000534,-8.00E-02
8.944000244,-8.00E-02
8.947999954,-8.00E-02
8.952000618,-1.00E-01
8.956000328,-1.00E-01
8.960000038,-1.00E-01
8.964000702,-8.00E-02
8.968000412,-8.00E-02
8.972000122,-8.00E-02
8.976000786,-6.00E-02
8.980000496,-8.00E-02
8.984000206,-8.00E-02
8.98800087,-1.00E-01
8.99200058,-8.00E-02
8.99600029,-8.00E-02
9,-8.00E-02
9.004000664,-8.00E-02
9.008000374,-8.00E-02
9.012000084,-6.00E-02
9.016000748,-8.00E-02
9.020000458,-8.00E-02
9.024000168,-6.00E-02
9.028000832,-1.00E-01
9.032000542,-6.00E-02
9.036000252,-8.00E-02
9.039999962,-8.00E-02
9.044000626,-8.00E-02
9.048000336,-8.00E-02
9.052000046,-8.00E-02
9.05600071,-4.00E-02
9.06000042,-6.00E-02
9.06400013,-6.00E-02
9.068000793,-6.00E-02
9.072000504,-6.00E-02
9.076000214,-8.00E-02
9.080000877,-6.00E-02
9.084000587,-8.00E-02
9.088000298,-4.00E-02
9.092000008,-6.00E-02
9.096000671,-4.00E-02
9.100000381,-4.00E-02
9.104000092,-6.00E-02
9.108000755,-6.00E-02
9.112000465,-4.00E-02
9.116000175,-6.00E-02
9.120000839,-6.00E-02
9.124000549,-6.00E-02
9.128000259,-6.00E-02
9.131999969,-6.00E-02
9.136000633,-6.00E-02
9.140000343,-6.00E-02
9.144000053,-4.00E-02
9.148000717,-6.00E-02
9.152000427,-4.00E-02
9.156000137,-4.00E-02
9.160000801,-4.00E-02
9.164000511,-4.00E-02
9.168000221,-4.00E-02
9.172000885,-4.00E-02
9.176000595,-2.00E-02
9.180000305,-2.00E-02
9.184000015,-4.00E-02
9.188000679,-4.00E-02
9.192000389,-2.00E-02
9.196000099,-2.00E-02
9.200000763,-2.00E-02
9.204000473,-4.00E-02
9.208000183,-4.00E-02
9.212000847,-2.00E-02
9.216000557,0
9.220000267,-2.00E-02
9.223999977,-2.00E-02
9.228000641,-2.00E-02
9.232000351,-2.00E-02
9.236000061,0
9.240000725,-2.00E-02
9.244000435,-2.00E-02
9.248000145,-2.00E-02
9.252000809,0
9.256000519,2.00E-02
9.260000229,0
9.264000893,0
9.268000603,0
9.272000313,0
9.276000023,2.00E-02
9.280000687,0
9.284000397,0
9.288000107,0
9.292000771,2.00E-02
9.296000481,2.00E-02
9.300000191,2.00E-02
9.304000854,2.00E-02
9.308000565,2.00E-02
9.312000275,2.00E-02
9.315999985,2.00E-02
9.320000648,2.00E-02
9.324000359,2.00E-02
9.328000069,2.00E-02
9.332000732,2.00E-02
9.336000443,2.00E-02
9.340000153,2.00E-02
9.344000816,4.00E-02
9.348000526,2.00E-02
9.352000237,2.00E-02
9.3560009,2.00E-02
9.36000061,2.00E-02
9.36400032,4.00E-02
9.368000031,4.00E-02
9.372000694,4.00E-02
9.376000404,4.00E-02
9.380000114,4.00E-02
9.384000778,4.00E-02
9.388000488,2.00E-02
9.392000198,2.00E-02
9.396000862,4.00E-02
9.400000572,2.00E-02
9.404000282,2.00E-02
9.407999992,4.00E-02
9.412000656,4.00E-02
9.416000366,2.00E-02
9.420000076,4.00E-02
9.42400074,2.00E-02
9.42800045,4.00E-02
9.43200016,4.00E-02
9.436000824,2.00E-02
9.440000534,6.00E-02
9.444000244,4.00E-02
9.448000908,4.00E-02
9.452000618,4.00E-02
9.456000328,4.00E-02
9.460000038,6.00E-02
9.464000702,6.00E-02
9.468000412,4.00E-02
9.472000122,2.00E-02
9.476000786,4.00E-02
9.480000496,-2.5599999
9.484000206,-2.5599999
9.48800087,-2.5599999
9.49200058,-2.5599999
9.49600029,-2.5599999
9.5,-2.5599999
9.504000664,-2.5599999
9.508000374,-2.5599999
9.512000084,-2.5599999
9.516000748,-2.5599999
9.520000458,-2.5599999
9.524000168,-2.5599999
9.528000832,-2.5599999
9.532000542,-2.5599999
9.536000252,-2.5599999
9.540000916,-2.5599999
9.544000626,-2.5599999
9.548000336,-2.5599999
9.552000046,-2.5599999
9.55600071,-2.5599999
9.56000042,-2.5599999
9.56400013,-2.5599999
9.568000793,-2.5599999
9.572000504,-2.5599999
9.576000214,-2.5599999
9.580000877,-2.5599999
9.584000587,-2.5599999
9.588000298,-2.5599999
9.592000008,-2.5599999
9.596000671,-2.5599999
9.600000381,-2.5599999
9.604000092,-2.5599999
9.608000755,-2.5599999
9.612000465,-2.5599999
9.616000175,-2.5599999
9.620000839,-2.5599999
9.624000549,-2.5599999
9.628000259,-2.5599999
9.632000923,-2.5599999
9.636000633,-2.5599999
9.640000343,-2.5599999
9.644000053,-2.5599999
9.648000717,-2.5599999
9.652000427,-2.5599999
9.656000137,-2.5599999
9.660000801,-2.5599999
9.664000511,-2.5599999
9.668000221,-2.5599999
9.672000885,-2.5599999
9.676000595,-2.5599999
9.680000305,-2.5599999
9.684000015,-2.5599999
9.688000679,-2.5599999
9.692000389,-2.5599999
9.696000099,-2.5599999
9.700000763,-2.5599999
9.704000473,-2.5599999
9.708000183,-2.5599999
9.712000847,-2.5599999
9.716000557,-2.5599999
9.720000267,-2.5599999
9.724000931,-2.5599999
9.728000641,-2.5599999
9.732000351,-2.5599999
9.736000061,-2.5599999
9.740000725,-2.5599999
9.744000435,-2.5599999
9.748000145,-2.5599999
9.752000809,-2.5599999
9.756000519,-2.5599999
9.760000229,-2.5599999
9.764000893,-2.5599999
9.768000603,-2.5599999
9.772000313,-2.5599999
9.776000023,-2.5599999
9.780000687,-2.5599999
9.784000397,-2.5599999
9.788000107,-2.5599999
9.792000771,-2.5599999
9.796000481,-2.5599999
9.800000191,-2.5599999
9.804000854,-2.5599999
9.808000565,-2.5599999
9.812000275,-2.5599999
9.816000938,-2.5599999
9.820000648,-2.5599999
9.824000359,-2.5599999
9.828000069,-2.5599999
9.832000732,-2.5599999
9.836000443,-2.5599999
9.840000153,-2.5599999
9.844000816,-2.5599999
9.848000526,-2.5599999
9.852000237,-2.5599999
9.8560009,-2.5599999
9.86000061,-2.5599999
9.86400032,-2.5599999
9.868000031,-2.5599999
9.872000694,-2.5599999
9.876000404,-2.5599999
9.880000114,-2.5599999
9.884000778,-2.5599999
9.888000488,-2.5599999
9.892000198,-2.5599999
9.896000862,-2.5599999
9.900000572,-2.5599999
9.904000282,-2.5599999
9.908000946,-2.5599999
9.912000656,-2.5599999
9.916000366,-2.5599999
9.920000076,-2.5599999
9.92400074,-2.5599999
9.92800045,-2.5599999
9.93200016,-2.5599999
9.936000824,-2.5599999
9.940000534,-2.5599999
9.944000244,-2.5599999
9.948000908,-2.5599999
9.952000618,-2.5599999
9.956000328,-2.5599999
9.960000038,-2.5599999
9.964000702,-2.5599999
9.968000412,-2.5599999
9.972000122,-2.5599999
9.976000786,-2.5599999
9.980000496,-2.5599999
9.984000206,-2.5599999
9.98800087,-2.5599999
9.99200058,-2.5599999
9.99600029,-2.5599999
